Open,High,Low,Close,Volume
1257.62,1276.17,1257.62,1271.89,0
1272.95,1274.12,1262.66,1270.2,0
1268.78,1277.63,1265.36,1276.56,0
1275.47,1278.17,1270.43,1273.85,0
1274.41,1276.83,1261.7,1271.5,0
1270.84,1271.52,1262.18,1269.75,0
1272.58,1277.25,1269.62,1274.48,0
1275.65,1286.87,1275.65,1285.96,0
1285.78,1286.7,1280.47,1283.76,0
1293.24,1293.24,1293.24,1293.24,0
1293.22,1296.06,1290.16,1295.02,0
1294.52,1294.6,1278.92,1281.92,0
1280.85,1283.35,1271.26,1280.26,0
1283.63,1291.21,1282.07,1283.35,0
1283.29,1291.93,1282.47,1290.84,0
1288.17,1291.26,1281.07,1291.18,0
1291.97,1299.74,1291.97,1296.63,0
1297.51,1301.29,1294.41,1299.54,0
1299.63,1302.67,1275.1,1276.34,0
1276.5,1287.17,1276.5,1286.12,0
1289.14,1308.86,1289.14,1307.59,0
1305.91,1307.61,1302.62,1304.03,0
1302.77,1308.6,1294.83,1307.1,0
1307.01,1311.0,1301.67,1310.87,0
1321.77,1322.85,1311.85,1319.05,0
1318.76,1324.87,1316.03,1324.57,0
1322.48,1324.54,1314.89,1320.88,0
1318.13,1322.78,1311.74,1321.87,0
1318.66,1330.79,1316.08,1329.15,0
1328.73,1332.96,1326.9,1332.32,0
1330.43,1330.43,1324.61,1328.01,0
1329.51,1337.61,1329.51,1336.32,0
1334.37,1341.5,1331.0,1340.43,0
1343.01,1343.01,1343.01,1343.01,0
1338.91,1338.91,1312.33,1315.44,0
1315.44,1317.91,1299.55,1307.4,0
1307.47,1310.91,1294.26,1306.1,0
1307.34,1320.61,1307.34,1319.88,0
1321.61,1327.69,1320.55,1327.22,0
1328.64,1332.46,1306.14,1306.33,0
1305.47,1314.19,1302.58,1308.44,0
1312.37,1332.28,1312.37,1330.97,0
1330.73,1331.08,1312.59,1321.15,0
1322.72,1327.68,1303.99,1310.13,0
1311.05,1325.74,1306.86,1321.82,0
1319.92,1323.21,1312.27,1320.02,0
1315.72,1315.72,1294.21,1295.11,0
1293.43,1308.35,1291.99,1304.28,0
1301.19,1301.19,1286.37,1296.39,0
1288.46,1288.46,1261.12,1281.87,0
1279.46,1280.91,1249.05,1256.88,0
1261.61,1278.88,1261.61,1273.72,0
1276.71,1288.88,1276.18,1279.2,0
1281.65,1300.58,1281.65,1298.38,0
1298.29,1298.47,1293.77,1293.77,0
1292.19,1300.51,1284.05,1297.54,0
1300.61,1311.34,1297.74,1309.66,0
1311.8,1319.18,1310.15,1313.8,0
1315.45,1319.74,1310.19,1310.19,0
1309.37,1319.45,1305.26,1319.44,0
1321.89,1331.74,1321.89,1328.26,0
1327.44,1329.77,1325.03,1325.83,0
1329.48,1337.85,1328.89,1332.41,0
1333.56,1336.74,1329.1,1332.87,0
1332.03,1338.21,1330.03,1332.63,0
1335.94,1339.38,1331.09,1335.54,0
1334.82,1338.8,1326.56,1333.51,0
1336.16,1339.46,1322.94,1328.17,0
1329.01,1333.77,1321.06,1324.46,0
1321.96,1321.96,1309.51,1314.16,0
1314.03,1321.35,1309.19,1314.41,0
1311.13,1316.79,1302.42,1314.52,0
1314.54,1322.88,1313.68,1319.68,0
1313.35,1313.35,1294.7,1305.14,0
1305.99,1312.7,1303.97,1312.62,0
1319.12,1332.66,1319.12,1330.36,0
1337.38,1337.38,1337.38,1337.38,0
1337.14,1337.55,1331.47,1335.25,0
1336.75,1349.55,1336.75,1347.24,0
1348.43,1357.49,1344.25,1355.66,0
1353.86,1361.71,1353.6,1360.48,0
1360.14,1363.61,1360.48,1363.61,0
1365.21,1370.58,1358.59,1361.22,0
1359.76,1360.84,1349.52,1356.62,0
1355.9,1355.9,1341.5,1347.32,0
1344.16,1348.0,1329.17,1335.1,0
1340.24,1354.36,1335.58,1340.2,0
1340.2,1349.44,1338.64,1346.29,0
1348.34,1359.44,1348.34,1357.16,0
1354.51,1354.51,1336.36,1342.08,0
1339.39,1351.05,1332.03,1348.65,0
1348.69,1350.47,1333.36,1337.77,0
1334.77,1343.33,1327.32,1329.47,0
1326.1,1330.42,1318.51,1328.98,0
1328.54,1341.82,1326.59,1340.68,0
1342.4,1345.21,1336.36,1343.6,0
1342.0,1342.0,1330.67,1333.27,0
1333.07,1333.07,1312.88,1317.37,0
1317.7,1323.72,1313.87,1316.28,0
1316.36,1325.86,1311.8,1320.47,0
1320.64,1328.51,1314.41,1325.69,0
1331.1,1331.1,1331.1,1331.1,0
1331.1,1345.2,1331.1,1345.2,0
1345.2,1345.2,1313.71,1314.55,0
1314.55,1318.03,1305.61,1312.94,0
1312.94,1312.94,1297.9,1300.16,0
1300.26,1300.26,1284.72,1286.17,0
1286.31,1296.22,1284.74,1284.94,0
1284.63,1287.04,1277.42,1279.56,0
1279.63,1294.54,1279.63,1289.0,0
1288.6,1288.6,1268.28,1270.98,0
1271.31,1277.04,1265.64,1271.83,0
1272.22,1292.5,1272.22,1287.87,0
1287.87,1287.87,1261.9,1265.42,0
1265.53,1274.11,1258.07,1267.64,0
1268.58,1279.82,1267.4,1271.5,0
1271.5,1280.42,1267.56,1278.36,0
1278.4,1297.62,1278.4,1295.52,0
1295.48,1298.61,1286.79,1287.14,0
1286.6,1286.6,1262.87,1283.5,0
1283.04,1283.93,1267.24,1268.45,0
1268.44,1284.91,1267.53,1280.1,0
1280.21,1296.8,1280.21,1296.67,0
1296.85,1309.21,1296.85,1307.41,0
1307.64,1321.97,1307.64,1320.64,0
1339.67,1339.67,1339.67,1339.67,0
1339.59,1340.89,1334.3,1337.88,0
1337.56,1340.94,1330.92,1339.22,0
1339.62,1356.48,1339.62,1353.22,0
1352.39,1352.39,1333.71,1343.8,604566402
1343.31,1343.31,1316.42,1319.49,634678149
1319.61,1327.17,1313.33,1313.64,727709237
1314.45,1331.48,1314.45,1317.72,665194136
1317.74,1326.88,1306.51,1308.87,720241043
1308.87,1317.7,1307.52,1316.14,884873379
1315.94,1315.94,1295.92,1305.44,678947418
1307.07,1328.14,1307.07,1326.73,696044433
1328.66,1330.43,1323.65,1325.84,644010506
1325.65,1347.0,1325.65,1343.8,829496744
1343.8,1346.1,1336.95,1345.02,585559408
1344.32,1344.32,1331.09,1337.43,576860663
1337.39,1338.51,1329.59,1331.94,652053297
1331.91,1331.91,1303.49,1304.89,852723222
1304.84,1316.32,1299.16,1300.67,748423359
1300.12,1304.16,1282.86,1292.28,951840994
1292.59,1307.38,1274.73,1286.94,851983685
1286.56,1286.56,1254.03,1254.05,960305320
1254.25,1261.2,1234.56,1260.34,1017929428
1260.23,1260.23,1199.54,1200.07,1354440481
1200.28,1218.11,1168.09,1199.38,1724038427
1198.48,1198.48,1119.28,1119.46,1938224823
1120.23,1172.88,1101.54,1172.53,1861439426
1171.77,1171.77,1118.01,1120.76,1717760269
1121.3,1186.29,1121.3,1172.64,1528892951
1172.87,1189.04,1170.74,1178.81,1000795534
1178.86,1204.49,1178.86,1204.49,855621780
1204.22,1204.22,1180.53,1192.76,871874227
1192.89,1208.47,1184.36,1193.88,784412496
1189.62,1189.62,1131.03,1140.65,1304288663
1140.47,1154.54,1122.05,1123.53,1274017115
1123.55,1145.49,1121.09,1123.82,911682001
1124.36,1162.35,1122.91,1162.35,962340913
1162.16,1178.56,1156.3,1177.6,876215466
1176.69,1190.68,1155.47,1159.27,944172666
1158.85,1181.23,1135.91,1176.8,917776305
1177.91,1210.28,1177.91,1210.08,686404157
1209.76,1220.1,1195.77,1212.92,794771483
1213.0,1230.71,1209.35,1218.89,963811586
1219.12,1229.29,1203.85,1204.42,742114585
1203.9,1203.9,1170.56,1173.97,723929644
1173.97,1173.97,1140.13,1165.24,860860457
1165.85,1198.62,1165.85,1198.62,771110426
1197.98,1204.4,1183.34,1185.9,782308099
1185.37,1185.37,1148.37,1154.23,993603433
1153.5,1162.52,1136.07,1162.27,857714917
1162.59,1176.41,1157.44,1172.87,832337292
1173.32,1202.38,1162.73,1188.68,887359352
1189.44,1209.11,1189.44,1209.11,802306604
1209.21,1220.06,1204.46,1216.01,1568106835
1214.99,1214.99,1188.36,1204.09,738602405
1204.5,1220.39,1201.29,1202.09,720960934
1203.63,1206.3,1166.21,1166.76,967540054
1164.55,1164.55,1114.22,1129.56,1347290451
1128.82,1141.72,1121.36,1136.43,951820410
1136.91,1164.19,1131.07,1162.95,918023089
1163.32,1195.86,1163.32,1175.38,900240442
1175.39,1184.71,1150.4,1151.06,789870229
1151.74,1175.87,1139.93,1160.4,883318450
1159.93,1159.93,1131.34,1131.42,986533828
1131.21,1138.99,1098.92,1099.23,1064637423
1097.42,1125.12,1074.77,1123.95,1234751524
1124.03,1146.07,1115.68,1144.04,973757258
1144.11,1165.55,1134.95,1164.97,851180498
1165.03,1171.4,1150.26,1155.46,881987180
1158.15,1194.91,1158.15,1194.89,654900182
1194.6,1199.24,1187.3,1195.54,650495293
1196.19,1220.25,1196.19,1207.25,805996037
1206.96,1207.46,1190.58,1203.66,678085409
1205.65,1224.61,1205.65,1224.58,627784340
1224.47,1224.47,1198.55,1200.86,679194964
1200.75,1233.1,1191.48,1225.38,853336854
1223.46,1229.64,1206.31,1209.88,776277817
1209.92,1219.53,1197.34,1215.39,768757500
1215.39,1239.03,1215.39,1238.25,1039907588
1238.72,1256.55,1238.72,1254.19,700005048
1253.86,1253.86,1226.79,1229.05,774021372
1229.17,1246.28,1221.06,1242.0,892603231
1243.97,1292.66,1243.97,1284.59,1060954523
1284.39,1287.08,1277.01,1285.08,773623934
1284.96,1284.96,1253.16,1253.3,860463689
1251.0,1251.0,1215.42,1218.28,1000384262
1219.62,1242.48,1219.62,1237.9,751246981
1238.25,1263.21,1234.81,1261.15,794731867
1260.82,1260.82,1238.92,1253.23,650297708
1253.21,1261.7,1240.75,1261.12,599517168
1261.12,1277.55,1254.99,1275.92,658714639
1275.18,1275.18,1226.64,1229.1,851197270
1229.59,1246.22,1227.7,1239.7,692943332
1240.12,1266.98,1240.12,1263.85,576721361
1263.85,1263.85,1246.68,1251.78,533463234
1251.7,1264.25,1244.34,1257.81,624302078
1257.81,1259.61,1235.67,1236.91,753541287
1236.56,1237.73,1209.43,1216.13,822872074
1216.19,1223.51,1211.36,1215.65,788180044
1215.62,1215.62,1183.16,1192.98,735399102
1192.98,1196.81,1181.65,1188.04,674946864
1161.79,1161.79,1161.79,1161.79,0
1161.41,1172.66,1158.66,1158.67,335956880
1158.67,1197.35,1158.67,1192.55,739215915
1192.56,1203.67,1191.8,1195.19,647616312
1196.72,1247.11,1196.72,1246.96,1172115724
1246.91,1251.09,1239.73,1244.58,616267764
1246.03,1260.08,1243.35,1244.28,664845278
1244.33,1266.73,1244.33,1257.08,681306682
1257.19,1266.03,1253.03,1258.47,595394701
1258.14,1267.06,1244.8,1261.01,717576123
1260.87,1260.87,1231.47,1234.35,710781395
1234.48,1258.25,1234.48,1255.19,607239967
1255.05,1255.05,1227.25,1236.47,610944177
1236.83,1249.86,1219.43,1225.73,735543315
1225.73,1225.73,1209.47,1211.82,698587206
1212.12,1225.6,1212.12,1215.75,648747609
1216.09,1231.04,1215.2,1219.66,1403591924
1219.74,1224.57,1202.37,1205.35,569817637
1205.72,1242.82,1205.72,1241.3,741105751
1241.25,1245.09,1229.51,1243.72,715569979
1243.72,1255.22,1243.72,1254.0,615073106
1265.33,1265.33,1265.33,1265.33,0
1265.02,1269.37,1262.3,1265.43,347088222
1265.38,1265.85,1248.64,1249.64,388379153
1249.75,1263.54,1249.75,1263.02,375206293
1262.82,1264.12,1257.46,1257.6,422083445
1258.86,1284.62,1258.86,1277.06,662715756
1277.03,1278.73,1268.1,1277.3,613302433
1277.3,1283.05,1265.26,1281.06,661073567
1280.93,1281.84,1273.34,1277.81,586007516
1277.83,1281.99,1274.55,1280.7,582309850
1280.77,1296.46,1280.77,1292.08,653259111
1292.02,1293.8,1285.41,1292.48,568741622
1292.48,1296.82,1285.77,1295.5,580177676
1289.09,1289.09,1289.09,1289.09,0
1290.22,1303.0,1290.22,1293.67,641969084
1293.65,1308.11,1290.99,1308.04,675850271
1308.07,1315.49,1308.07,1314.5,663577739
1314.49,1315.38,1309.17,1315.38,878320204
1315.29,1322.28,1309.89,1316.0,583433166
1315.96,1315.96,1306.06,1314.65,584740700
1314.4,1328.3,1307.65,1326.06,686713041
1326.28,1333.47,1313.6,1318.43,701746291
1318.25,1320.06,1311.72,1316.33,676624808
1316.16,1316.16,1300.49,1313.01,577400499
1313.53,1321.41,1306.69,1312.41,797230530
1312.45,1330.52,1312.45,1324.09,672663549
1324.24,1329.19,1321.57,1325.54,584223678
1326.21,1345.34,1326.21,1344.9,665334625
1344.32,1344.36,1337.52,1344.33,531777345
1344.33,1349.24,1335.92,1347.05,535133187
1347.04,1351.0,1341.95,1349.96,595613858
1349.97,1354.32,1344.63,1351.95,607917970
1351.21,1351.21,1337.35,1342.64,563291630
1343.06,1353.35,1343.06,1351.77,509390609
1351.3,1351.3,1340.83,1350.5,575332506
1350.52,1355.87,1340.8,1343.23,620012187
1342.61,1359.02,1341.22,1358.04,613533771
1358.06,1363.4,1357.24,1361.23,847908850
1361.22,1367.76,1358.11,1362.21,621983546
1362.11,1362.7,1355.53,1357.66,564038053
1357.53,1364.24,1352.28,1363.46,568546577
1363.46,1368.92,1363.46,1365.74,472036616
1365.2,1371.94,1354.92,1367.59,572529581
1367.56,1373.09,1365.97,1372.18,586648487
1372.2,1378.04,1363.81,1365.68,839339980
1365.9,1376.17,1365.9,1374.09,617111542
1374.09,1374.53,1366.42,1369.63,471320835
1369.59,1369.59,1359.13,1364.33,529724230
1363.63,1363.63,1340.03,1343.36,658266389
1343.39,1354.85,1343.39,1352.63,618036749
1352.65,1368.72,1352.65,1365.91,531454112
1365.97,1374.76,1365.97,1370.87,517234992
1370.78,1373.04,1366.69,1371.09,473774578
1371.92,1396.13,1371.92,1395.95,672518459
1395.95,1399.42,1389.97,1394.28,678427150
1394.17,1402.63,1392.78,1402.6,662602465
1402.55,1405.88,1401.47,1404.17,1343126631
1404.17,1414.0,1402.43,1409.75,545546207
1409.59,1409.59,1397.68,1405.52,543643460
1405.52,1407.75,1400.64,1402.89,569390043
1402.89,1402.89,1388.73,1392.78,568355543
1392.78,1399.18,1386.87,1397.11,570172743
1397.11,1416.58,1397.11,1416.51,556882643
1416.55,1419.15,1411.95,1412.52,554126569
1412.52,1413.65,1397.2,1405.54,632734666
1405.39,1405.39,1391.56,1403.28,620549995
1403.31,1410.89,1401.42,1408.47,744671689
1408.47,1422.38,1404.46,1419.04,578591901
1418.98,1419.0,1404.62,1413.38,638204924
1413.09,1413.09,1394.09,1398.96,624983794
1398.79,1401.6,1392.92,1398.08,538038547
1397.45,1397.45,1378.24,1382.2,530184387
1382.18,1383.01,1357.38,1358.59,722583719
1358.98,1374.71,1358.98,1368.71,585197397
1368.77,1388.13,1368.77,1387.57,539962524
1387.61,1387.61,1369.85,1370.26,620009449
1370.27,1379.66,1365.38,1369.57,587617167
1369.57,1392.76,1369.57,1390.78,550794442
1390.78,1390.78,1383.29,1385.14,552800131
1385.08,1390.46,1370.3,1376.92,661352193
1376.96,1387.4,1376.96,1378.53,869052153
1378.53,1378.53,1358.79,1366.94,625934197
1366.97,1375.57,1366.82,1371.97,607308502
1372.11,1391.37,1372.11,1390.69,632292337
1390.64,1402.09,1387.28,1399.98,587283652
1400.19,1406.64,1397.31,1403.36,574386793
1403.26,1403.26,1394.0,1397.91,607527520
1397.86,1415.32,1395.73,1405.82,565454727
1405.5,1405.5,1393.92,1402.31,546297587
1402.32,1403.07,1388.71,1391.57,581533197
1391.51,1391.51,1367.96,1369.1,585374439
1368.79,1373.91,1363.94,1369.58,576964236
1369.16,1369.16,1347.75,1363.72,675233654
1363.2,1363.73,1343.13,1354.58,711609841
1354.58,1365.88,1354.58,1357.99,647812474
1358.11,1365.66,1348.89,1353.39,611356322
1351.93,1351.93,1336.61,1338.35,618913447
1338.36,1344.94,1328.41,1330.66,655384391
1330.78,1341.78,1324.79,1324.8,665461660
1324.82,1326.36,1304.86,1304.86,680754298
1305.05,1312.24,1291.98,1295.22,975332248
1295.73,1316.39,1295.73,1315.99,622745312
1316.09,1328.49,1310.04,1316.63,622407702
1316.02,1320.71,1296.53,1318.86,693140910
1318.72,1324.14,1310.5,1320.68,614732934
1320.81,1324.2,1314.23,1317.82,449802901
1318.9,1334.93,1318.9,1332.42,550951338
1331.25,1331.25,1310.76,1313.32,579641069
1313.09,1319.74,1298.9,1310.33,940925358
1309.87,1309.87,1277.25,1278.04,782220887
1278.29,1282.55,1266.74,1278.18,635946385
1277.82,1287.62,1274.16,1285.5,558438720
1285.61,1315.13,1285.61,1315.13,652861283
1316.15,1329.05,1312.68,1314.99,649344312
1314.99,1325.81,1307.77,1325.66,527231293
1325.72,1335.52,1307.73,1308.93,566392699
1309.4,1324.31,1306.62,1324.18,573850932
1324.02,1327.28,1310.51,1314.88,553876162
1314.88,1333.68,1314.14,1329.1,608023508
1329.19,1343.32,1329.19,1342.84,1141818297
1342.42,1348.22,1334.46,1344.78,540693645
1344.83,1363.46,1344.83,1357.98,586629773
1358.04,1361.57,1346.45,1355.69,573023007
1355.43,1358.27,1324.41,1325.51,677891678
1325.92,1337.82,1325.92,1335.02,929041316
1334.9,1334.9,1309.27,1313.72,596638856
1314.09,1324.24,1310.3,1319.99,550335831
1320.71,1334.4,1320.71,1331.85,499592326
1331.52,1331.52,1313.29,1329.04,692430228
1330.12,1362.17,1330.12,1362.16,852335491
1362.33,1366.35,1355.7,1365.51,544915121
1365.75,1374.81,1363.53,1374.02,333805962
1373.72,1373.85,1363.02,1367.58,491316624
1367.09,1367.09,1348.03,1354.68,473892776
1354.66,1354.87,1346.65,1352.46,488550379
1352.96,1361.54,1336.27,1341.47,557227621
1341.4,1345.0,1333.25,1341.45,593546769
1341.29,1341.29,1325.41,1334.76,597864299
1334.81,1357.7,1334.81,1356.78,522326756
1356.5,1357.26,1348.51,1353.64,460442491
1353.68,1365.36,1345.07,1363.67,554028066
1363.58,1375.26,1358.96,1372.78,573272738
1373.01,1380.39,1371.21,1376.51,631244869
1376.51,1376.51,1362.19,1362.66,851766884
1362.34,1362.34,1337.56,1350.52,591487647
1350.52,1351.53,1329.24,1338.31,616405681
1338.35,1343.98,1331.5,1337.89,643149202
1338.17,1363.13,1338.17,1360.02,705312389
1360.05,1389.19,1360.05,1385.97,740576248
1385.94,1391.74,1381.37,1385.3,484707674
1385.27,1387.16,1379.17,1379.32,669729757
1379.32,1385.03,1373.35,1375.14,692645751
1375.13,1375.13,1354.65,1365.0,615875152
1365.45,1394.16,1365.45,1390.99,551766926
1391.04,1399.63,1391.04,1394.23,479861733
1394.46,1407.14,1394.46,1401.35,519595386
1401.23,1404.14,1396.13,1402.22,466719385
1402.26,1405.95,1398.8,1402.8,448493509
1402.58,1405.98,1395.62,1405.87,441987089
1405.87,1405.87,1397.32,1404.11,380475523
1404.36,1410.03,1400.6,1403.93,429520432
1403.89,1407.73,1401.83,1405.53,419471154
1405.57,1417.44,1404.15,1415.51,500153157
1415.84,1418.71,1414.67,1418.16,585809152
1417.85,1418.13,1412.12,1418.13,435135109
1418.13,1426.68,1410.86,1413.17,506639699
1413.09,1416.12,1406.78,1413.49,501633287
1413.49,1413.49,1400.5,1402.08,451905114
1401.99,1413.46,1398.04,1411.13,425661953
1411.13,1416.17,1409.11,1410.44,414499366
1410.44,1413.63,1405.59,1409.3,400891580
1409.32,1413.95,1406.57,1410.49,391057394
1410.08,1410.08,1397.01,1399.48,398456591
1400.07,1413.09,1398.96,1406.58,566311056
1406.54,1409.31,1396.56,1404.94,464461357
1404.94,1408.81,1401.25,1403.44,468363922
1403.74,1432.12,1403.74,1432.12,563049867
1432.12,1437.92,1431.45,1437.92,540397282
1437.92,1438.74,1428.98,1429.08,487014538
1429.13,1437.76,1429.13,1433.56,520792853
1433.56,1439.15,1432.99,1436.56,493270053
1436.56,1463.76,1435.34,1459.99,608373240
1460.07,1474.51,1460.07,1465.77,732027929
1465.42,1465.63,1457.55,1461.19,517631769
1461.19,1461.47,1456.13,1459.32,487005681
1459.5,1465.15,1457.88,1461.05,514794246
1461.05,1461.23,1449.98,1460.26,526569603
1460.34,1467.07,1459.51,1460.15,1473948102
1459.76,1460.72,1452.06,1456.89,490691036
1456.94,1463.24,1441.59,1441.59,593072603
1441.6,1441.6,1430.53,1433.32,535569919
1433.36,1450.2,1433.36,1447.15,479755080
1447.13,1447.13,1435.6,1440.67,628322964
1440.9,1457.14,1440.9,1444.49,511947340
1444.99,1451.52,1439.01,1445.75,457426374
1446.05,1454.3,1441.99,1450.99,506553034
1451.08,1463.14,1451.08,1461.4,496741833
1461.4,1470.96,1456.89,1460.93,478514658
1460.93,1460.93,1453.1,1455.88,350746873
1455.9,1455.9,1441.18,1441.48,476218789
1441.48,1442.52,1430.64,1432.56,453629169
1432.82,1443.9,1432.82,1432.84,496857673
1432.84,1438.43,1425.53,1428.59,513582409
1428.75,1441.31,1427.24,1440.13,489333574
1440.31,1455.51,1440.31,1454.92,484885417
1454.22,1462.2,1453.35,1460.91,551740702
1460.94,1464.02,1452.63,1457.34,565585517
1457.34,1457.34,1429.85,1433.19,885609982
1433.21,1435.46,1422.06,1433.82,511793048
1433.74,1433.74,1407.56,1413.11,552734426
1413.2,1420.04,1407.1,1408.75,541725506
1409.74,1421.12,1405.14,1412.97,557434364
1412.97,1417.09,1403.28,1411.94,605527345
1410.99,1418.76,1405.95,1412.16,653602157
1412.2,1428.35,1412.2,1427.59,599183333
1427.59,1434.27,1412.91,1414.2,607515078
1414.2,1419.9,1408.13,1417.26,459314757
1417.26,1433.38,1417.26,1428.39,542763083
1428.27,1428.27,1388.14,1394.53,692222492
1394.53,1401.23,1377.51,1377.51,612832891
1377.55,1391.39,1373.03,1379.85,575874033
1379.86,1384.87,1377.19,1380.03,282625115
1380.03,1388.81,1371.39,1374.53,551632267
1374.64,1380.13,1352.5,1355.49,659656333
1355.41,1360.62,1348.05,1353.33,602714906
1353.36,1362.03,1343.35,1359.88,842559422
1359.88,1386.89,1359.88,1386.89,563440897
1386.82,1389.77,1377.04,1387.81,508090326
1387.79,1391.25,1386.39,1391.03,392239769
1391.03,1409.16,1391.03,1409.15,242179185
1409.15,1409.15,1397.68,1406.29,505032802
1406.29,1409.01,1398.03,1398.94,527017551
1398.77,1410.31,1385.43,1409.93,552197619
1409.96,1419.7,1409.04,1415.95,509860077
1415.95,1418.86,1411.63,1416.18,836942757
1416.34,1423.73,1408.46,1409.46,517130581
1409.46,1413.14,1403.65,1407.05,534149838
1407.05,1415.56,1398.23,1409.28,610203520
1409.43,1413.95,1405.93,1413.94,502934878
1413.95,1420.34,1410.9,1418.07,471402175
1418.07,1421.64,1415.64,1418.55,468455866
1418.55,1434.27,1418.55,1427.84,574978684
1427.84,1438.59,1426.76,1428.48,550927260
1428.48,1431.36,1416.0,1419.45,506508961
1419.45,1419.45,1411.88,1413.58,517488402
1413.54,1430.67,1413.54,1430.36,572655469
1430.47,1448.0,1430.47,1446.79,642268901
1446.79,1447.75,1435.8,1435.81,569536867
1435.81,1443.7,1432.82,1443.69,511447268
1443.67,1443.67,1422.58,1430.15,1514501882
1430.15,1430.15,1424.66,1426.66,218666772
1426.66,1429.42,1416.43,1419.83,355821215
1419.83,1422.8,1401.8,1418.1,434249823
1418.1,1418.1,1401.58,1402.43,397520580
1402.43,1426.74,1398.11,1426.19,585218638
1426.19,1462.43,1426.19,1462.42,665146596
1462.42,1465.47,1455.53,1459.37,561263889
1459.37,1467.94,1458.99,1466.47,489371018
1466.47,1466.47,1456.62,1461.89,471486310
1461.89,1461.89,1451.64,1457.15,532588001
1457.15,1464.73,1457.15,1461.02,489881032
1461.02,1472.3,1461.02,1472.12,544221628
1472.12,1472.75,1467.58,1472.05,470769450
1472.05,1472.05,1465.69,1470.68,480688321
1470.67,1473.31,1463.76,1472.34,470708692
1472.33,1473.96,1467.6,1472.63,485848013
1472.63,1485.16,1472.63,1480.94,591465247
1480.95,1485.98,1475.81,1485.98,920956704
1485.98,1492.56,1481.16,1492.56,559020611
1492.56,1496.13,1489.9,1494.81,479226746
1494.81,1502.27,1489.46,1494.82,543482843
1494.82,1503.26,1494.82,1502.96,559070252
1502.96,1503.23,1496.33,1500.18,502845373
1500.18,1509.35,1498.09,1507.84,562427253
1507.84,1509.94,1500.11,1501.96,541017798
1501.96,1504.19,1496.76,1498.11,712668320
1498.11,1514.41,1498.11,1513.17,576498951
1513.17,1513.17,1495.02,1495.71,566862215
1495.71,1514.96,1495.71,1511.29,576457137
1511.29,1512.53,1504.71,1512.12,543812172
1512.12,1512.9,1498.49,1509.39,534511492
1509.39,1518.31,1509.39,1517.93,459823897
1517.93,1518.31,1513.61,1517.01,382890820
1517.01,1522.29,1515.61,1519.43,469782616
1519.43,1524.69,1515.93,1520.33,495489859
1520.33,1523.14,1514.02,1521.38,524251240
1521.38,1524.24,1514.14,1519.79,802927921
1519.79,1530.94,1519.79,1530.94,558582520
1530.94,1530.94,1511.41,1511.95,583104244
1511.95,1511.95,1497.29,1502.42,588934800
1502.42,1515.64,1502.42,1515.6,505050008
1515.6,1525.84,1487.85,1487.85,627165719
1487.85,1498.99,1485.01,1496.94,569354036
1496.94,1520.08,1494.88,1515.99,479813638
1515.99,1525.34,1514.46,1514.68,735425945
1514.68,1519.99,1501.48,1518.2,522709592
1518.2,1525.27,1512.29,1525.2,490188027
1525.2,1543.47,1525.2,1539.79,499572045
1539.79,1545.25,1538.11,1541.46,490727321
1541.46,1545.78,1541.46,1544.26,489028320
1544.26,1552.48,1542.94,1551.18,479459646
1551.15,1556.27,1547.36,1556.22,437760770
1556.22,1556.77,1548.24,1552.48,457795472
1552.48,1556.39,1548.25,1554.52,409149242
1554.52,1563.32,1554.52,1563.23,494834440
1563.21,1563.62,1555.74,1560.7,1426617664
1560.7,1560.7,1545.13,1552.1,495349239
1552.1,1557.25,1538.57,1548.34,535005762
1548.34,1561.56,1548.34,1558.71,499141513
1558.71,1558.71,1543.55,1545.8,505315227
1545.9,1557.74,1545.9,1556.89,491219513
1556.89,1564.91,1546.22,1551.69,522845791
1551.69,1563.95,1551.69,1563.77,404453361
1563.75,1564.07,1551.9,1562.85,407533906
1562.86,1570.28,1561.08,1569.19,661078345
1569.18,1570.57,1558.47,1562.17,413574633
1562.17,1573.66,1562.17,1570.25,462829254
1570.25,1571.47,1549.8,1553.69,576828085
1553.69,1562.6,1552.52,1559.98,471727792
1559.98,1559.98,1539.5,1553.28,547925571
1553.26,1563.07,1548.63,1563.07,448688780
1563.11,1573.89,1560.92,1568.61,511134163
1568.61,1589.07,1568.61,1587.73,510781746
1587.73,1597.35,1586.17,1593.37,521191405
1593.3,1593.3,1579.97,1588.85,529328351
1588.84,1588.84,1552.28,1552.36,703753977
1552.36,1575.35,1552.36,1574.57,548572474
1574.57,1574.57,1543.69,1552.01,673253748
1552.03,1554.38,1536.03,1541.61,615946809
1541.61,1555.89,1539.4,1555.25,779256975
1555.25,1565.55,1548.19,1562.5,509229661
1562.5,1579.58,1562.5,1578.78,540531533
1578.78,1583.0,1575.8,1578.79,562507741
1578.93,1592.64,1578.93,1585.16,577887141
1585.16,1585.78,1577.56,1582.24,543973868
1582.34,1596.65,1582.34,1593.61,445706449
1593.58,1597.57,1586.5,1597.57,669424591
1597.55,1597.55,1581.28,1582.7,506555141
1582.77,1598.6,1582.77,1597.59,457002297
1597.6,1618.46,1597.6,1614.42,519254290
1614.4,1619.77,1614.21,1617.5,469344916
1617.55,1626.03,1616.64,1625.96,468629681
1625.95,1632.78,1622.7,1632.69,497363362
1632.69,1635.01,1623.09,1626.67,474292547
1626.69,1633.7,1623.71,1633.7,463329504
